,ID,N0,Nmax,Rmax,H0,chisqr,RSS,TSS,Rsqrd,aic,bic
0,36,-4.241651516946367,-0.7013000909301658,0.15379044944171372,1971.0012718724654,1.7593585302126258,1.7593585302126256,21.215964717095975,0.9170738378540514,-58.348163843102725,-53.47266054362992
0,37,-6.580670906341259,-0.6614836954428333,0.1457389783495191,0.01738500688746769,1.234807900275581,1.234807900275581,31.75687016633497,0.961116826254982,-59.26531249851722,-54.72333563480062
0,38,-6.226274804467377,-0.9304459015267603,0.2626799183641493,0.08301803166699706,2.4819216598849576,2.4819216598849576,49.280360328652904,0.9496366982032414,-43.208605137773084,-38.666628274056485
0,39,-4.820180223295762,-0.6695169985480776,0.18000130987092144,49695.097101033825,1.9671068994816292,1.9671068994816292,21.461007397864385,0.9083404211641352,-48.55539762545638,-44.01342076173978
0,40,-3.1524155755741394,-2.0953041975737756,0.059624510578821344,0.10556100432494908,0.9799621284650666,0.9799621284650666,2.9880491791598214,0.6720394914180723,-56.36003959443224,-52.18194984353855
0,41,-5.5476445046529115,-1.5687306466964617,0.07439456105071596,0.001570343694337284,0.26508890623981224,0.26508890623981224,17.7019122957138,0.9850248435416777,-89.21211428226323,-84.84794446882997
0,42,-3.126871784316669,-0.3074444612890477,0.31668444469353485,70977.7527602107,1.8596243845441391,1.8596243845441391,32.10805256010572,0.9420823053325033,-83.05156413636747,-77.18862052516857
0,43,-5.620658749985437,-1.6541747694291953,0.0423056593250597,23976.728584201184,1.1621622916119805,1.1621622916119805,24.3233318100068,0.9522202673264581,-52.7790425890278,-48.60095283813411
0,44,-3.620836225282634,-1.0420634849150536,0.05513288202615585,2087.788173308621,2.7707022532960464,2.7707022532960464,18.81115131840496,0.8527095866490015,-40.67704835675485,-36.135071493038254
0,45,-4.596430698259906,-1.3293881500621256,0.130445063077963,240428.7693214695,0.7950414442437385,0.7950414442437383,15.248982723481188,0.9478626568958275,-24.571212212204635,-22.631585613052636
0,46,-3.3571164610578936,-0.14428294265426936,0.05689960627398771,126203.2762856024,0.38679840615238814,0.38679840615238814,21.87225807291858,0.9823155704882932,-56.31210466113039,-52.97925128490553
0,47,-4.23100232572331,-0.6843330582491208,0.09500742178953381,153960.29780858103,1.1996944776760463,1.199694477676046,24.001618597425203,0.9500161010889181,-29.889749179921886,-27.057548375513043
0,48,-4.911661191760456,-0.9411813740627958,0.14208785892685283,351458.6157381103,2.1710893443116217,2.1710893443116217,30.33677282405489,0.9284337408957981,-20.992317362856454,-18.160116558447612
0,49,-5.245019370248853,-1.466850114675678,0.23583510518244588,4.424283162052234e-11,0.5291947229016232,0.5291947229016232,24.10621256237642,0.9780473717498219,-37.856386075465565,-35.30015675700453
0,50,-4.089193860370489,-0.5100475902087523,0.31608536148594335,499596.22934966546,0.4326953066069023,0.4326953066069023,21.272570904450557,0.9796594728229875,-45.186575195086604,-42.35437439067776
0,51,-4.548777231535979,-1.727040928869677,0.26760878845455394,141413.49583391723,0.4539568249437112,0.45395682494371115,12.058770240474432,0.9623546335247324,-35.61113304817714,-33.35133561833099
0,52,-4.034498858109519,-1.2361103835553604,0.3333372766394198,1.0334355593499822e-10,0.14370826042526155,0.14370826042526155,12.401583116286066,0.9884121035937307,-45.098519842180124,-43.158893243028125
0,53,-3.6384936530525493,-1.9733882565294856,0.3371075342030676,3.390435587977131,1.0496934937607685,1.0496934937607687,5.507665098761002,0.8094122509378963,-24.71386490593465,-22.454067476088504
0,54,-4.4040314404898036,-1.866962749060913,0.39276153673861347,71308.22357244338,2.1574512535124595,2.1574512535124595,10.7065695889527,0.7984927631966666,-18.181816918093098,-15.625587599632064
0,55,-3.7913006368685056,-1.6180408003361857,0.25695748951617814,73026.4148403979,0.37374246490279067,0.3737424649027906,7.289825040219893,0.9487309417111173,-42.72543902847316,-40.169209710012126
0,56,-3.818439600085981,-0.7074276166625744,0.3332127938546423,3.77643760707258e-09,0.17115468807246526,0.17115468807246526,22.16044570745455,0.992276568335677,-64.60441992032216,-61.51406503136303
0,57,-2.82526621213231,-0.09718117415552212,0.9233317116467972,0.5934110761701876,0.034423689617862255,0.03442368961786226,13.025978089991288,0.9973573048119655,-90.26558435475658,-87.17522946579746
0,58,-4.041200623525753,-0.45658839740826507,0.6027809601638345,0.22952600237883614,0.48718260200383656,0.4871826020038365,25.440972090634517,0.9808504722119804,-47.86727993018566,-44.776925041226534
0,59,-6.520623540594559,-0.45092282539658,0.11643242195394721,0.056171452120326704,3.5813172948367047,3.5813172948367042,99.15469493876014,0.9638815156755957,-18.47720508183234,-15.144351705607477
0,60,-4.228204909512553,-0.6829338242203568,0.6482679387847432,0.10437279155638657,0.5379341790488008,0.5379341790488008,30.595435991284674,0.9824178292735546,-46.281724677123314,-43.19136978816419
0,61,-3.9948115819167165,-0.3125811484502002,0.5031651761660292,0.43468658364404567,0.06257907662226211,0.06257907662226211,21.0912009121439,0.9970329296618557,-74.19061745664511,-71.35841665223627
0,62,-4.213862872054724,-2.2335002360854253,0.32143572927527675,351674.21159409033,0.5030680564936278,0.5030680564936278,5.803295710638734,0.9133133857763973,-38.565220050578056,-36.00899073211702
0,63,-4.677384628037448,-1.5594903697240472,0.3071534207947657,0.028094354978718483,0.19300698861423396,0.19300698861423396,18.14362975223535,0.9893622725303653,-46.72971709085302,-44.46991966100688
0,64,-3.552909678120912,-0.1771267507285857,0.6870175891145027,6.06123395853368,0.015480256174832781,0.015480256174832781,12.9966278627141,0.9988089020984248,-103.05245735096734,-99.96210246200822
0,65,-5.251573886338844,-1.4519474110225887,0.3332921588720168,3.5598650693913214e-09,3.471393675362909,3.471393675362909,37.74295297375834,0.9080253821746148,-13.952410783392104,-11.120209978983263
0,66,-4.49339758086292,-0.9202716706694255,0.33454939202330936,264187.62581463176,0.8619684405038409,0.8619684405038409,22.634281033112035,0.9619175692286026,-38.73800549076734,-35.647650601808216
0,67,-4.820606562076475,-1.3815066809833776,0.3852260601509614,857031.9061287622,1.110782342675291,1.110782342675291,16.816114412803525,0.9339453624417803,-27.47589849067915,-24.919669172218114
0,68,-3.353220080108736,-0.09986095795258966,0.9056006187786534,1.2130221518112685,0.04891778702538745,0.048917787025387446,14.518464128261975,0.9966306500058665,-84.64324684846441,-81.55289195950529
0,69,-5.262269757742337,-0.6181174614107584,0.5233714482290146,698567.2311630357,0.6275613332031527,0.6275613332031527,33.79589696980241,0.9814308425142881,-43.816041485376225,-40.7256865964171
0,70,-4.355316937633887,-0.8252918277084188,0.7287193062543986,0.21969760906893243,1.3669587615794392,1.3669587615794392,18.545317003247217,0.9262908926636255,-24.57056515194612,-22.014335833485084
0,71,-5.532705286105489,-1.3339574655580084,0.33402567651531,0.0015902011490049883,45.977297239999295,45.977297239999295,98.29155508393704,0.532235529280857,24.801463029438587,27.63366383384743
0,72,-3.9929431394302357,-0.3375198300583662,0.4110183963549574,5301257.258733709,0.3781041167481637,0.37810411674816374,26.55058725186336,0.9857591053199162,-56.69858341162103,-53.36573003539617
0,73,-4.748832006180528,-1.77540876997283,0.3834122666919315,2708315.285072992,0.42615959161541983,0.42615959161541983,18.633926427660708,0.9771299090790218,-54.664630218229746,-51.331776842004885
0,74,-3.703916139515001,-1.5079314729580053,0.3910522759661217,0.7192983274308358,0.2782098962183998,0.2782098962183998,7.547062978531086,0.9631366669378782,-51.81144443367049,-48.979243629261646
0,75,-3.8716700592611826,-1.0435271050047106,0.36034473984775306,1006759.2592581845,0.31886393915474986,0.31886393915474975,15.599449716583859,0.9795592828626664,-54.649272199196076,-51.55891731023695
0,76,-4.0936648468673695,-1.5253651656057574,0.41969998822361565,65747.45268124493,3.2199945618811734,3.2199945618811734,14.472967002798384,0.7775166238368001,-17.6513448246667,-14.560989935707576
0,77,-3.679863016137123,-1.5947368471345942,0.27757867056363095,378831.5467714775,0.12601669630244194,0.12601669630244194,8.749907248850768,0.9855979391874133,-63.69086607362121,-60.858665269212366
0,78,-3.6269579756734878,-1.8223844230100859,0.27429231819580835,365.80328217618325,0.21816752692856659,0.21816752692856659,7.323522892967553,0.9702100300474157,-60.72129218251163,-57.630937293552506
0,79,-3.6000685350804265,-0.08945038759224702,1.953844004268079,6.069160550521419,0.09702967910512159,0.09702967910512159,23.926997852993797,0.9959447616578868,-86.01598243033027,-82.4544953987456
0,80,-4.0490654634331715,-0.4527445306783772,1.2034750137879193,1.6575565390582603,1.4604691445012026,1.460469144501203,30.75842377361443,0.9525180758529622,-37.20905275495245,-33.64756572336779
0,81,-3.7869705394013002,-1.5228374800199742,0.40124553786360995,1.742963895197434,3.173811913693249,3.17381191369325,12.52388049727847,0.7465791920976137,-17.88248576539434,-14.792130876435214
0,82,-4.386682803287949,-0.7963644165428428,0.9422059460148149,0.529562755686199,1.5526900337547918,1.5526900337547918,33.86345210758452,0.954148501197637,-32.684814999351595,-29.35196162312673
0,83,-0.6511273986471386,-0.684890444108564,1.5604298541192039,0.38504623553325756,3.810820235993621,3.8108202359936216,16.753035569949034,0.7725295681440963,-17.42127118185695,-14.088417805632087
0,84,-4.252136965403446,-2.196046271552089,0.46979886804220317,1.4779964677529138,0.2554705430030173,0.2554705430030173,6.76978332022242,0.9622631137632004,-53.090475529907344,-50.2582747254985
0,85,-4.924148981862865,-2.105704118095799,0.38170478478702075,1625010.103185822,0.6364124737829278,0.6364124737829278,14.474885648552512,0.9560333332342028,-39.39937874910922,-36.567177944700376
0,86,-4.321578232964665,-0.12995225603961527,1.643807427634437,17471772.834103413,0.04713067368888052,0.04713067368888052,13.372694063482601,0.9964756036842581,-92.09675799491619,-88.76390461869133
0,87,-5.003922667687012,-1.2388383769681655,0.4485460905325167,933322.5185046301,1.247460170834625,1.247460170834625,24.844579860562447,0.9497894439014118,-36.40576329285362,-33.07290991662876
0,88,-3.9664593861423416,-0.5858206155869192,0.436954290200227,1084161.554204514,0.20417788139265097,0.20417788139265097,21.155999108986002,0.9903489369449857,-67.17360970594217,-63.84075632971731
0,89,5.662238438891303,9.974922131459449,0.007393432082429818,0.0,5.601180178085631,5.601180178085632,30.061663283988786,0.8136769703934217,0.5759025370817747,2.1674836282752574
0,90,5.634027759911001,9.96725329081308,0.007595433643292848,0.0,5.093548831643809,5.093548831643809,29.90230314108893,0.8296603172133342,-0.46912515619975537,1.1224559349937273
0,91,6.781668775769159,10.15085449671087,0.005340950633500707,0.0,1.528969324886332,1.5289693248863323,15.846195044953356,0.9035118954077702,-13.706315490850624,-12.114734399657141
0,92,6.058842511901108,10.07745184684616,0.007661074908001053,0.0,6.126033385137078,6.126033385137078,27.656175530316418,0.7784931116588487,1.5611740387645732,3.152755129958056
0,93,6.705454145842598,9.86822314338497,0.006564260723867843,0.0,0.34133241998365477,0.3413324199836547,4.505929866162437,0.9242481729360876,-17.23471983650677,-16.916953669787425
0,94,6.398981689810092,9.890620005608504,0.010697954158205958,0.0,2.0426042220436273,2.0426042220436273,17.299222600539412,0.8819250859295876,-10.520366696082036,-8.928785604888553
0,95,6.705466640138141,9.976306748941235,0.011330937040242128,0.0,0.1236576491269992,0.1236576491269992,9.819979473224727,0.9874075450499499,-35.92823518806031,-34.717894816084126
0,96,6.593124237311759,9.860057691345238,0.009811650598260835,0.0,1.4578092948881898,1.4578092948881893,14.625708551555974,0.9003255609976517,-14.230564915716545,-12.638983824523063
0,97,6.028161587873358,9.899292905641902,0.010366474108829848,0.0,3.0233469280025154,3.0233469280025154,21.464027868101905,0.859143542554957,-6.206838808432309,-4.615257717238826
0,98,5.869256263472993,9.892883850703253,0.013274148510261208,0.0,4.285547462322603,4.285547462322602,23.07604580556737,0.8142858833601092,-2.369116630479235,-0.7775355392857524
0,99,6.648118268919737,9.82214787856777,0.018923574110637498,0.0,0.504661998591824,0.504661998591824,10.448523564853728,0.9517001617061588,-30.025276399620196,-28.085649800468197
0,100,6.414927243077409,9.73926001813929,0.015684426535137463,0.0,1.901041888685847,1.9010418886858471,13.347303000533007,0.8575710846895488,-14.110054617341508,-12.170428018189506
0,101,6.666150093568662,9.767675184990917,0.01722631355534343,0.0,0.8536182407503611,0.8536182407503611,10.91070914904655,0.9217632667969198,-27.401867377278926,-25.14206994743278
0,102,6.007863957766422,9.848635518211454,0.017488230489442813,0.0,1.66589331470461,1.6658933147046102,14.876954957808156,0.8880218889262504,-18.70964208327063,-16.449844653424485
0,103,6.558533478977108,9.794195909956528,0.018623401380233773,0.0,0.44514189144261235,0.4451418914426124,10.808572601713431,0.9588158485078736,-35.8660501230532,-33.606252693207054
0,104,8.03986626413762,9.31376260279571,0.008857813966788752,0.0,1.7222666496500543,1.7222666496500543,5.049384390952707,0.658915519932302,-18.27700549024566,-16.01720806039951
0,105,8.114978020794808,9.312612370728536,0.0058320025098634876,0.0,1.484080314923487,1.4840803149234867,5.012417669341807,0.7039192635520406,-20.212003216961538,-17.95220578711539
0,106,6.675704374848251,9.120592960800852,0.04568307284102047,0.0,0.8045457554616692,0.8045457554616692,4.388912568957447,0.8166867662955557,-28.171548363859806,-25.91175093401366
0,107,5.820044914494172,9.236331860677359,0.04526819447616215,0.0,1.3364878511656162,1.3364878511656162,8.867679992289593,0.849285511844396,-28.270075518754574,-25.43787471434573
0,108,7.024125389479944,9.274114319497368,0.033901272355572276,0.0,0.4777034437440077,0.47770344374400775,4.695495276365112,0.898263459842343,-30.684061592684216,-28.744434993532217
0,109,6.118651557637814,8.207996555292548,0.006284829728046226,0.0,6.243894797348448,6.243894797348448,11.624610152159908,0.4628727573983802,1.7707976922536979,3.3623787834471806
0,110,6.10472933154336,9.146682848077663,0.0036344350048715945,0.0,10.066835225094206,10.066835225094207,16.43945028175465,0.387641614983507,7.024862176876988,8.616443268070471
0,111,5.789635937707815,8.585522428394555,0.0069983358075078606,0.0,6.883045805291954,6.883045805291953,15.710941461280372,0.5618947583596294,2.8428258398379675,4.43440693103145
0,112,5.690773983205194,8.719290982368623,0.0053794798661328525,0.0,7.340515265779849,7.340515265779848,17.98326586698692,0.5918141165195516,2.1020286808648114,4.041655280016813
0,113,6.627408763878958,8.753844453211418,0.003475415994097064,0.0,4.239844995795916,4.239844995795916,9.079880498254562,0.5330505730101903,-4.484559265692184,-2.5449326665401824
0,114,-2.010191589551976,7.508431439917626,0.01691275934810177,0.012242492894039447,0.45391460328463723,0.45391460328463723,48.43632704250082,0.9906286328670969,-18.883636970155635,-18.094738660810755
0,115,-1.624087152271669,5.817229662031294,0.017388028053895166,0.033588413962908126,1.380311986053972,1.380311986053972,37.86010768563291,0.9635417839400977,-6.057055929692307,-5.739289762972964
0,116,-1.0500512137466746,7.436992920878663,0.03662146274491085,0.04022953445438837,3.3993400589517258,3.3993400589517258,117.18827628820712,0.9709924903188135,-11.816664239979062,-9.260434921518028
0,117,-1.7595385160409018,7.549396165296747,0.06503375829662983,0.013693412910160019,2.2574564436886537,2.2574564436886537,80.20081592950469,0.9718524504080741,-9.420222167948683,-7.828641076755201
0,118,-1.2582190448899184,6.948683984995995,0.09290200786805358,0.01739724880352589,1.0764976813533325,1.0764976813533325,40.03648522297004,0.9731120832571059,-11.111605240523247,-10.322706931178368
0,119,-0.14509023164018137,7.142104332794121,0.1679972450847318,0.020868451318462045,0.5610786541236956,0.5610786541236957,39.725656734402556,0.9858761641657695,-16.976068814747755,-16.187170505402875
0,120,-1.1818541153869473,7.343909376668504,0.014441367437967978,0.05062390286165219,0.4662788931224019,0.46627889312240195,48.68204335559524,0.990421953127224,-22.65556433774838,-21.445223965772197
0,121,-2.0692454501420614,6.074227330253299,0.022182415634190544,4307.103315970207,0.13409804110448878,0.13409804110448878,18.34854654793657,0.9926916259686209,-14.805661394507116,-15.638623517594896
0,122,-1.7005856610693275,7.42729847043131,0.03530305390377286,0.028812018787834237,1.8857465285120558,1.8857465285120558,89.97659364154113,0.9790418101842718,-17.098132522025402,-14.838335092179255
0,123,-0.5668056796510865,7.467586057148802,0.0602630236617796,0.006403311087067154,0.3122492008890771,0.3122492008890771,77.8399389959597,0.9959885734120978,-40.475739606366496,-38.21594217652035
0,124,-0.24550433786112685,8.095143200514338,0.08365154954890897,0.016399764810475448,0.7478325358910549,0.7478325358910549,75.39509356609148,0.9900811511662161,-25.305794300316137,-23.366167701164137
0,125,-0.43273478009934685,8.72698593364932,0.1499120671650107,0.04016420292485323,0.6038089365518479,0.6038089365518479,53.94873151270692,0.9888077268988312,-16.315498347748026,-15.526600038403148
0,126,-1.3112219732818589,3.223030030255795,0.013115159827740808,0.08818412409898646,1.9166809562504703,1.9166809562504705,16.84854080608659,0.8862405368921881,-8.5199007144566,-7.309560342480417
0,127,-3.663620146643566,5.630048159340998,0.028039369887081778,0.0009885049331497253,0.17156466882521462,0.17156466882521462,24.46577349696443,0.9929875640822677,-17.960936083665377,-18.177295487444123
0,128,-1.6905244779382504,7.333772151234251,0.022259109258155885,0.03798607390762321,3.582487503519314,3.582487503519314,65.04599335412207,0.9449237790248569,-8.755595544331786,-6.495798114485639
0,129,-1.4869325988213264,5.9717094226428475,0.05535008170136768,1166.2837371203614,0.8445993161349048,0.844599316134905,50.16583185527485,0.9831638530669337,-23.84559515154055,-21.90596855238855
0,130,-1.7206047079937266,7.371459139928863,0.09804600853026568,90978.95986384647,0.3453875195267767,0.3453875195267767,72.27690685472676,0.9952213295427682,-30.07081872122842,-28.479237630034937
0,131,-0.7327114984651639,8.234297033427694,0.15883593380180017,0.1163027700028878,0.1944255768242265,0.1944255768242265,57.164402903218374,0.9965988348176504,-26.514373644284277,-25.725475334939397
0,132,-1.7940850164176636,6.126395388359059,0.024863012368443682,0.031741351749753344,1.744956776165217,1.7449567761652165,62.49931756351849,0.9720803867275541,-12.25282036312323,-10.661239271929748
0,133,-2.008277910391602,7.045840912533325,0.03036964035232903,0.020481033691263528,0.8174025001370578,0.8174025001370578,45.98365184115997,0.9822240629569703,-7.032736587863223,-7.24909599164197
0,134,-3.521767573877148,6.287312591673075,0.04330607735738767,127.14730795544966,0.37831306326467795,0.37831306326467795,37.66938299553162,0.9899570146049498,-24.746183094380818,-23.535842722404634
0,135,-1.3541976157860134,7.488578443072108,0.06787208378854936,0.03664964242488167,1.4768293476463523,1.4768293476463525,105.68900671093952,0.9860266512705007,-20.275674705645702,-18.015877275799554
0,136,-0.4338420705404923,8.63267414883638,0.0975264074738913,0.1846898241358228,0.7488646860940297,0.7488646860940298,98.75671496923982,0.9924170757773051,-25.289243451931817,-23.349616852779818
0,137,-0.2665607958136443,8.409190647911037,0.17047312824051208,0.0635280692062885,0.2825217857702008,0.28252178577020076,67.39221199346805,0.9958077977052069,-23.15101771841195,-22.36211940906707
0,138,-0.9898920087494466,5.877449119147092,0.01923708200699914,0.044130929858198886,3.033573810160362,3.033573810160362,57.827372782241575,0.9475408675129721,-6.169692603122888,-4.578111511929405
0,139,-2.274117632190835,5.0092922158360125,0.026430879837172183,0.01281578858462229,0.9940503335507501,0.9940503335507501,27.136552141924145,0.9633685838808163,-5.6631430970153325,-5.8795025007940795
0,140,-2.6739955848219026,5.543872393486473,0.03571785961425511,0.005430268532757188,0.5753945971142074,0.5753945971142073,41.3424071046147,0.9860822182980734,-24.45653939548057,-22.864958304287086
0,141,-1.3543615427472744,6.148746303251746,0.062166930609753646,0.03291634247935438,1.6991696732059218,1.6991696732059218,71.65436205639776,0.9762865843133383,-18.452525492183348,-16.192728062337203
0,142,-0.29806251160732616,7.03744922921453,0.07749200697754555,19.886347251504873,0.22594639541998912,0.22594639541998918,60.046966724708525,0.99623717220462,-39.66836975246318,-37.72874315331118
0,143,-1.3362728154438765,6.814092472454298,0.16789556895007118,0.10444759250583213,0.020474751122163567,0.020474751122163567,36.8913566164852,0.9994449986934605,-39.74403476961921,-39.42626860289987
0,144,-1.6742087519140134,7.85808034050961,0.01954631565305598,0.016792615202360306,2.28758464053987,2.28758464053987,79.28354883483033,0.9711467930717185,-6.750885741821339,-5.540545369845155
0,145,-4.611323433929039,6.866267551124452,0.034752107773309726,614.9192469532064,0.22239255385602522,0.22239255385602522,12.50768561131797,0.9822195279952682,-11.770424003544743,-12.603386126632524
0,146,-1.439574600935251,14.632530321885554,0.02666602694797171,0.03985506870342026,8.978957616075103,8.978957616075103,94.26395842815899,0.9047466522115322,3.189147716449453,5.4489451462956
0,147,-2.6288566954529458,7.893931192933988,0.088622497183658,11463.88716275673,1.1611270022375937,1.1611270022375937,72.34665856460686,0.9839505095981635,-16.73354604247762,-15.141964951284137
0,148,-0.8052526112463442,8.45502415937183,0.12450780492173474,30658.172581203933,1.3303556793893467,1.3303556793893467,100.68153680266343,0.9867864980845807,-18.393523782334846,-16.453897183182846
0,149,-1.340069344712403,7.917098839262203,0.2310239455267622,0.0149642978425637,1.2345863850883305,1.2345863850883303,73.61631094715105,0.9832294450889473,-9.878397167899873,-9.089498858554995
0,150,-1.7875754870468397,6.630944362136316,0.019926776344151964,0.020445492049691705,0.819539246048326,0.8195392460483261,57.0981707317074,0.9856468388470941,-17.015980847030917,-15.805640475054734
0,151,-2.5258622778410325,7.053002412053397,0.029476724418664002,0.0016594455510947625,0.19833516522332337,0.19833516522332337,24.543426531826345,0.9919190107800907,-12.457338369731257,-13.290300492819037
